"crash_date","crash_time","borough","zip_code","latitude","longitude","location","on_street_name","off_street_name","cross_street_name","number_of_persons_injured","number_of_persons_killed","number_of_pedestrians_injured","number_of_pedestrians_killed","number_of_cyclist_injured","number_of_cyclist_killed","number_of_motorist_injured","number_of_motorist_killed","contributing_factor_vehicle_1","contributing_factor_vehicle_2","contributing_factor_vehicle_3","contributing_factor_vehicle_4","contributing_factor_vehicle_5","collision_id","vehicle_type_code1","vehicle_type_code2","vehicle_type_code_3","vehicle_type_code_4","vehicle_type_code_5"
"2021-04-14 00:00:00","06:10:00","QUEENS",11372,"40.74734","-73.88673","
,  
(40.74734, -73.88673)","ROOSEVELT AVENUE","79 STREET",NULL,0,0,0,0,0,0,0,0,"Pedestrian/Bicyclist/Other Pedestrian Error/Confusion","Unspecified",NULL,NULL,NULL,4407242,"Station Wagon/Sport Utility Vehicle","Bike",NULL,NULL,NULL
"2021-04-16 00:00:00","18:18:00","BROOKLYN",11205,"40.6963","-73.97545","
,  
(40.6963, -73.97545)","PARK AVENUE","NORTH OXFORD STREET",NULL,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407858,"Sedan","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-16 00:00:00","09:40:00","BROOKLYN",11236,"40.63598","-73.915146","
,  
(40.63598, -73.915146)",NULL,NULL,"756       EAST 79 STREET",1,0,1,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4407795,"Sedan",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","12:00:00","QUEENS",11428,"40.724358","-73.742516","
,  
(40.724358, -73.742516)","91 AVENUE","218 STREET",NULL,1,0,0,0,0,0,1,0,"Traffic Control Disregarded","Unspecified",NULL,NULL,NULL,4407347,"Sedan","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2016-04-16 00:00:00","14:20:00","BROOKLYN",11214,"40.586277","-73.9862","
,  
(40.586277, -73.9862)","WEST 17 STREET","BAY 50 STREET",NULL,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4408059,"Sedan","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-10 00:00:00","23:05:00","BROOKLYN",11236,"40.650703","-73.920586","
,  
(40.650703, -73.920586)","RALPH AVENUE","SNYDER AVENUE",NULL,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4408114,"Station Wagon/Sport Utility Vehicle","Sedan",NULL,NULL,NULL
"2021-04-16 00:00:00","06:49:00","STATEN ISLAND",10305,"40.61378","-74.07225","
,  
(40.61378, -74.07225)",NULL,NULL,"490       TOMPKINS AVENUE",0,0,0,0,0,0,0,0,"Passing Too Closely","Passing Too Closely",NULL,NULL,NULL,4408312,"Bus","Sedan",NULL,NULL,NULL
"2021-04-15 00:00:00","22:15:00","QUEENS",11378,"40.727375","-73.90313","
,  
(40.727375, -73.90313)","54 AVENUE","63 STREET",NULL,0,0,0,0,0,0,0,0,"Unsafe Speed","Unspecified",NULL,NULL,NULL,4407922,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-14 00:00:00","15:10:00","STATEN ISLAND",10306,"40.573204","-74.09711","
,  
(40.573204, -74.09711)","LINCOLN AVENUE","KISWICK STREET",NULL,0,0,0,0,0,0,0,0,"Traffic Control Disregarded","Unspecified",NULL,NULL,NULL,4407342,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-15 00:00:00","16:50:00","QUEENS",11101,"40.740276","-73.92782","
,  
(40.740276, -73.92782)","38 STREET","48 AVENUE",NULL,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Driver Inattention/Distraction",NULL,NULL,NULL,4407619,"Pick-up Truck","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-06 00:00:00","15:02:00","BROOKLYN",11216,"40.684","-73.95031","
,  
(40.684, -73.95031)","PUTNAM AVENUE","NOSTRAND AVENUE",NULL,0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",NULL,NULL,NULL,4408297,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-06 00:00:00","21:30:00","BROOKLYN",11233,"40.681168","-73.92941","
,  
(40.681168, -73.92941)",NULL,NULL,"203       BAINBRIDGE STREET",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",NULL,NULL,NULL,4408231,"Sedan",NULL,NULL,NULL,NULL
"2021-04-13 00:00:00","14:10:00","QUEENS",11434,"40.662476","-73.768326","
,  
(40.662476, -73.768326)",NULL,NULL,"146-22    BREWER BOULEVARD",0,0,0,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4407049,"Sedan",NULL,NULL,NULL,NULL
"2021-04-09 00:00:00","20:00:00","BROOKLYN",11203,"40.64739","-73.92314","
,  
(40.64739, -73.92314)",NULL,NULL,"348       EAST 57 STREET",0,0,0,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4408106,"Sedan",NULL,NULL,NULL,NULL
"2021-04-10 00:00:00","18:50:00","QUEENS",11378,"40.72313","-73.90614","
,  
(40.72313, -73.90614)",NULL,NULL,"60-15     MASPETH AVENUE",0,0,0,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4408257,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-15 00:00:00","11:10:00","BROOKLYN",11237,"40.708363","-73.92401","
,  
(40.708363, -73.92401)","INGRAHAM STREET","GARDNER AVENUE",NULL,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407672,"Tractor Truck Diesel","Tractor Truck Diesel",NULL,NULL,NULL
"2021-04-16 00:00:00","11:20:00","QUEENS",11104,"40.739525","-73.92512","
,  
(40.739525, -73.92512)","GREENPOINT AVENUE","40 STREET",NULL,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407832,"Sedan","Chassis Cab",NULL,NULL,NULL
"2021-04-15 00:00:00","16:10:00","QUEENS",11412,"40.694294","-73.74868","
,  
(40.694294, -73.74868)","118 AVENUE","203 STREET",NULL,3,0,0,0,0,0,3,0,"Unspecified","Unspecified",NULL,NULL,NULL,4407612,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-16 00:00:00","09:29:00","QUEENS",11411,"40.694748","-73.73427","
,  
(40.694748, -73.73427)",NULL,NULL,"116-18    226 STREET",1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407864,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-14 00:00:00","15:00:00","BROOKLYN",11235,"0","0","
,  
(0.0, 0.0)","GERALD COURT","EAST 7 STREET",NULL,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4408054,"Sedan",NULL,NULL,NULL,NULL
"2021-04-13 00:00:00","08:24:00","QUEENS",11436,"40.67875","-73.794","
,  
(40.67875, -73.794)","119 AVENUE","146 STREET",NULL,1,0,0,0,0,0,1,0,"Traffic Control Disregarded","Unspecified","Unspecified","Unspecified",NULL,4408389,"Sedan","Station Wagon/Sport Utility Vehicle","Sedan","Sedan",NULL
"2021-04-14 00:00:00","13:16:00","BROOKLYN",11207,"40.666943","-73.890144","
,  
(40.666943, -73.890144)",NULL,NULL,"775       DUMONT AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407724,"Sedan","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-16 00:00:00","08:30:00","BROOKLYN",11225,"40.6635","-73.94276","
,  
(40.6635, -73.94276)",NULL,NULL,"451       KINGSTON AVENUE",0,0,0,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4407942,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-16 00:00:00","20:17:00","BRONX",10451,"40.827824","-73.91934","
,  
(40.827824, -73.91934)","SHERMAN AVENUE","EAST 163 STREET",NULL,1,0,0,0,1,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NULL,NULL,NULL,4408197,"E-Bike","Sedan",NULL,NULL,NULL
"2021-04-15 00:00:00","16:08:00","STATEN ISLAND",10306,"40.575832","-74.12409","
,  
(40.575832, -74.12409)","RICHMOND ROAD","SUMMIT AVENUE",NULL,1,0,0,0,0,0,1,0,"Driver Inexperience","Turning Improperly",NULL,NULL,NULL,4407847,"Station Wagon/Sport Utility Vehicle","Van",NULL,NULL,NULL
"2021-04-15 00:00:00","17:47:00","BROOKLYN",11226,"40.640945","-73.94852","
,  
(40.640945, -73.94852)","AVENUE D","NOSTRAND AVENUE",NULL,0,0,0,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4408120,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-15 00:00:00","20:29:00","QUEENS",11369,"40.76803","-73.87722","
,  
(40.76803, -73.87722)","23 AVENUE","93 STREET",NULL,1,0,0,0,0,0,1,0,"Failure to Yield Right-of-Way","View Obstructed/Limited",NULL,NULL,NULL,4407668,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-14 00:00:00","13:06:00","BROOKLYN",11212,"40.669823","-73.90981","
,  
(40.669823, -73.90981)","PITKIN AVENUE","THATFORD AVENUE",NULL,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4407570,"Sedan",NULL,NULL,NULL,NULL
"2021-04-16 00:00:00","20:59:00","QUEENS",11369,"40.763546","-73.88209","
,  
(40.763546, -73.88209)","87 STREET","25 AVENUE",NULL,0,0,0,0,0,0,0,0,"Turning Improperly","Unspecified",NULL,NULL,NULL,4407917,"Sedan","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-15 00:00:00","22:27:00","BROOKLYN",11218,"40.637234","-73.97266","
,  
(40.637234, -73.97266)",NULL,NULL,"465       OCEAN PARKWAY",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4408151,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-16 00:00:00","07:30:00","BROOKLYN",11226,"40.638313","-73.95751","
,  
(40.638313, -73.95751)",NULL,NULL,"2110      NEWKIRK AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified","Unspecified","Unspecified","Unspecified",4408034,"Box Truck","Sedan","Station Wagon/Sport Utility Vehicle","Sedan","Station Wagon/Sport Utility Vehicle"
"2021-04-16 00:00:00","09:35:00","BROOKLYN",11207,"40.651352","-73.89275","
,  
(40.651352, -73.89275)","GLENWOOD ROAD","WILLIAMS AVENUE",NULL,2,0,0,0,0,0,2,0,"Unsafe Speed","Turning Improperly",NULL,NULL,NULL,4407998,"Sedan","Taxi",NULL,NULL,NULL
"2021-04-15 00:00:00","00:08:00","QUEENS",11433,"40.696564","-73.79125","
,  
(40.696564, -73.79125)","BREWER BOULEVARD","108 AVENUE",NULL,1,0,0,0,0,0,1,0,"Aggressive Driving/Road Rage","Unspecified",NULL,NULL,NULL,4407410,"scooter",NULL,NULL,NULL,NULL
"2021-04-15 00:00:00","17:30:00","MANHATTAN",10009,"40.72728","-73.97906","
,  
(40.72728, -73.97906)",NULL,NULL,"604       EAST 11 STREET",0,0,0,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4408112,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-16 00:00:00","02:12:00","BROOKLYN",11207,"40.67816","-73.897484","
,  
(40.67816, -73.897484)","PENNSYLVANIA AVENUE","JAMAICA AVENUE",NULL,0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",NULL,NULL,NULL,4407731,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-13 00:00:00","16:49:00","BRONX",10470,"40.905174","-73.85417","
,  
(40.905174, -73.85417)","EAST 241 STREET","BULLARD AVENUE",NULL,2,0,0,0,0,0,2,0,"Failure to Yield Right-of-Way","Unspecified",NULL,NULL,NULL,4408095,"Sedan","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-14 00:00:00","15:00:00","MANHATTAN",10018,"40.754044","-73.990074","
,  
(40.754044, -73.990074)",NULL,NULL,"242       WEST 38 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407470,"CATER","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-10 00:00:00","13:45:00","BROOKLYN",11206,"40.708675","-73.93699","
,  
(40.708675, -73.93699)","WATERBURY STREET","MESEROLE STREET",NULL,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4408360,"Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-16 00:00:00","18:45:00","BROOKLYN",11203,"40.65103","-73.93032","
,  
(40.65103, -73.93032)",NULL,NULL,"902       UTICA AVENUE",0,0,0,0,0,0,0,0,"Traffic Control Disregarded","Unspecified",NULL,NULL,NULL,4408126,"Bus","Sedan",NULL,NULL,NULL
"2021-04-14 00:00:00","00:00:00","BROOKLYN",11220,"40.645985","-74.00723","
,  
(40.645985, -74.00723)",NULL,NULL,"565       47 STREET",0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",NULL,NULL,NULL,4407395,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-15 00:00:00","15:05:00","QUEENS",11357,"40.794773","-73.816185","
,  
(40.794773, -73.816185)","150 STREET","7 AVENUE",NULL,2,0,0,0,0,0,2,0,"Failure to Yield Right-of-Way","Unspecified",NULL,NULL,NULL,4407904,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-16 00:00:00","21:04:00","MANHATTAN",10033,"40.845467","-73.940475","
,  
(40.845467, -73.940475)",NULL,NULL,"306       FORT WASHINGTON AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction",NULL,NULL,NULL,NULL,4408288,"Taxi",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","08:20:00","QUEENS",11422,"40.658947","-73.73472","
,  
(40.658947, -73.73472)",NULL,NULL,"144-26    WELLER LANE",0,0,0,0,0,0,0,0,"Following Too Closely","Unspecified",NULL,NULL,NULL,4407363,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-15 00:00:00","18:23:00","BROOKLYN",11214,"40.59727","-73.99868","
,  
(40.59727, -73.99868)","BAY PARKWAY","CROPSEY AVENUE",NULL,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407641,"Sedan","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-14 00:00:00","21:20:00","BRONX",10469,"40.878155","-73.84005","
,  
(40.878155, -73.84005)","ELY AVENUE","TILLOTSON AVENUE",NULL,0,0,0,0,0,0,0,0,"Traffic Control Disregarded","Unspecified",NULL,NULL,NULL,4408140,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-02 00:00:00","22:20:00","BROOKLYN",11206,"40.696983","-73.935234","
,  
(40.696983, -73.935234)","MYRTLE AVENUE","BROADWAY",NULL,1,0,0,0,1,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4408226,"Station Wagon/Sport Utility Vehicle","E-Bike",NULL,NULL,NULL
"2021-04-14 00:00:00","16:00:00","BRONX",10473,"40.821075","-73.882126","
,  
(40.821075, -73.882126)",NULL,NULL,"1421      STORY AVENUE",0,0,0,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4407500,"Sedan",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","11:00:00","BRONX",10466,"40.88765","-73.84167","
,  
(40.88765, -73.84167)",NULL,NULL,"3865      BAYCHESTER AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4407558,"Sedan",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","08:45:00","QUEENS",11419,"40.687843","-73.82005","
,  
(40.687843, -73.82005)",NULL,NULL,"124-09    LIBERTY AVENUE",0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",NULL,NULL,NULL,4407421,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","22:32:00","BROOKLYN",11208,"40.673252","-73.87773","
,  
(40.673252, -73.87773)","BELMONT AVENUE","MONTAUK AVENUE",NULL,2,0,0,0,0,0,2,0,"Driver Inattention/Distraction","Unspecified","Unspecified","Unspecified",NULL,4407743,"Sedan","Sedan","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NULL
"2021-04-14 00:00:00","11:00:00","BROOKLYN",11216,"40.6699","-73.95116","
,  
(40.6699, -73.95116)",NULL,NULL,"527       EASTERN PARKWAY",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4408261,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","18:10:00","BROOKLYN",11230,"40.63529","-73.958206","
,  
(40.63529, -73.958206)","FARRAGUT ROAD","OCEAN AVENUE",NULL,0,0,0,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4407450,"Sedan",NULL,NULL,NULL,NULL
"2021-04-13 00:00:00","13:00:00","BROOKLYN",11249,"40.71772","-73.96202","
,  
(40.71772, -73.96202)",NULL,NULL,"76        NORTH 4 STREET",0,0,0,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4407812,"Sedan",NULL,NULL,NULL,NULL
"2021-04-15 00:00:00","17:03:00","QUEENS",11432,"40.71493","-73.79316","
,  
(40.71493, -73.79316)","KINGSTON PLACE","HOME LAWN STREET",NULL,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction",NULL,NULL,NULL,NULL,4407676,"Sedan",NULL,NULL,NULL,NULL
"2021-04-15 00:00:00","14:54:00","BROOKLYN",11222,"40.730198","-73.954254","
,  
(40.730198, -73.954254)","GREENPOINT AVENUE","MANHATTAN AVENUE",NULL,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407807,"Box Truck","Sedan",NULL,NULL,NULL
"2021-04-15 00:00:00","16:20:00","BROOKLYN",11217,"40.681335","-73.97667","
,  
(40.681335, -73.97667)",NULL,NULL,"440       BERGEN STREET",1,0,0,0,0,0,1,0,"Other Vehicular","Following Too Closely",NULL,NULL,NULL,4407699,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-14 00:00:00","02:10:00","QUEENS",11372,"40.756557","-73.87594","
,  
(40.756557, -73.87594)",NULL,NULL,"92-15     NORTHERN BOULEVARD",0,0,0,0,0,0,0,0,"Alcohol Involvement","Unspecified","Unspecified","Unspecified",NULL,4407135,"Pick-up Truck","Sedan","Station Wagon/Sport Utility Vehicle","Sedan",NULL
"2021-04-15 00:00:00","15:30:00","BROOKLYN",11233,"40.67792","-73.9182","
,  
(40.67792, -73.9182)","DEWEY PLACE","HERKIMER STREET",NULL,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407661,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-14 00:00:00","07:44:00","BROOKLYN",11234,"40.607876","-73.92554","
,  
(40.607876, -73.92554)","AVENUE U","RYDER STREET",NULL,0,0,0,0,0,0,0,0,"Turning Improperly","Unspecified",NULL,NULL,NULL,4407930,"Sedan","FDNY TRUCK",NULL,NULL,NULL
"2021-04-15 00:00:00","13:45:00","STATEN ISLAND",10308,"40.540188","-74.149","
,  
(40.540188, -74.149)","OSBORNE AVENUE","RUSSELL STREET",NULL,0,0,0,0,0,0,0,0,"Passing or Lane Usage Improper","Unspecified",NULL,NULL,NULL,4407844,"Sedan","Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL
"2021-04-15 00:00:00","00:00:00","BROOKLYN",11209,"40.616306","-74.03348","
,  
(40.616306, -74.03348)",NULL,NULL,"305       96 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407630,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","09:30:00","BRONX",10467,"40.877827","-73.879585","
,  
(40.877827, -73.879585)","BAINBRIDGE AVENUE","EAST 208 STREET",NULL,0,0,0,0,0,0,0,0,"Unsafe Lane Changing","Unspecified",NULL,NULL,NULL,4407516,"FDNY Ambul","Pick-up Truck",NULL,NULL,NULL
"2021-04-15 00:00:00","15:45:00","QUEENS",11354,"40.77451","-73.838036","
,  
(40.77451, -73.838036)","ULMER STREET","26 AVENUE",NULL,0,0,0,0,0,0,0,0,"Following Too Closely","Driver Inexperience","Unspecified",NULL,NULL,4407911,"Sedan","Station Wagon/Sport Utility Vehicle","Station Wagon/Sport Utility Vehicle",NULL,NULL
"2021-04-08 00:00:00","13:25:00","MANHATTAN",10029,"40.797405","-73.942535","
,  
(40.797405, -73.942535)",NULL,NULL,"1844      LEXINGTON AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407839,"Pick-up Truck","Sedan",NULL,NULL,NULL
"2021-04-01 00:00:00","15:10:00","MANHATTAN",10016,"40.74058","-73.978935","
,  
(40.74058, -73.978935)",NULL,NULL,"484       2 AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4408084,"Sedan","Bike",NULL,NULL,NULL
"2021-04-14 00:00:00","12:12:00","BRONX",10459,"40.829723","-73.8981","
,  
(40.829723, -73.8981)",NULL,NULL,"823       EAST 169 STREET",1,0,0,0,0,0,1,0,"Unspecified",NULL,NULL,NULL,NULL,4407510,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-05 00:00:00","09:15:00","QUEENS",11365,"40.7406","-73.81025","
,  
(40.7406, -73.81025)","PARSONS BOULEVARD","59 AVENUE",NULL,1,0,1,0,0,0,0,0,"Backing Unsafely",NULL,NULL,NULL,NULL,4407992,"Sedan",NULL,NULL,NULL,NULL
"2021-04-16 00:00:00","16:20:00","QUEENS",11385,"40.71363","-73.917885","
,  
(40.71363, -73.917885)",NULL,NULL,"49-29     METROPOLITAN AVENUE",0,0,0,0,0,0,0,0,"Backing Unsafely","Unspecified",NULL,NULL,NULL,4408252,"Sedan",NULL,NULL,NULL,NULL
"2021-04-15 00:00:00","09:00:00","BROOKLYN",11218,"40.647594","-73.97351","
,  
(40.647594, -73.97351)","CATON AVENUE","EAST 7 STREET",NULL,1,0,0,0,0,0,1,0,"Unspecified","Unspecified",NULL,NULL,NULL,4408221,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-10 00:00:00","11:15:00","MANHATTAN",10002,"40.71975","-73.992165","
,  
(40.71975, -73.992165)","FORSYTH STREET","DELANCEY STREET",NULL,1,0,1,0,0,0,0,0,"Driver Inattention/Distraction",NULL,NULL,NULL,NULL,4408030,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-15 00:00:00","15:34:00","STATEN ISLAND",10304,"40.63115","-74.076454","
,  
(40.63115, -74.076454)",NULL,NULL,"450       BAY STREET",1,0,1,0,0,0,0,0,"Failure to Yield Right-of-Way",NULL,NULL,NULL,NULL,4407646,"Sedan",NULL,NULL,NULL,NULL
"2021-04-15 00:00:00","12:15:00","STATEN ISLAND",10310,"40.6354","-74.106674","
,  
(40.6354, -74.106674)",NULL,NULL,"355       BARD AVENUE",0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4407571,"Station Wagon/Sport Utility Vehicle","Sedan",NULL,NULL,NULL
"2021-04-07 00:00:00","14:30:00","QUEENS",11356,"40.781647","-73.833664","
,  
(40.781647, -73.833664)",NULL,NULL,"135-02    20 AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407908,"Station Wagon/Sport Utility Vehicle","Sedan",NULL,NULL,NULL
"2021-04-14 00:00:00","05:39:00","BROOKLYN",11217,"40.68837","-73.98056","
,  
(40.68837, -73.98056)",NULL,NULL,"9         FLATBUSH AVENUE",3,0,0,0,0,0,3,0,"Driver Inattention/Distraction","Unspecified","Unspecified",NULL,NULL,4407427,"Sedan","Sedan","Sedan",NULL,NULL
"2021-04-16 00:00:00","22:00:00","MANHATTAN",10029,"40.790417","-73.95184","
,  
(40.790417, -73.95184)","MADISON AVENUE","EAST 101 STREET",NULL,0,0,0,0,0,0,0,0,"Other Vehicular","Turning Improperly",NULL,NULL,NULL,4408409,"Station Wagon/Sport Utility Vehicle","Van",NULL,NULL,NULL
"2021-04-15 00:00:00","20:00:00","BROOKLYN",11236,"40.6481","-73.91474","
,  
(40.6481, -73.91474)","REMSEN AVENUE","DITMAS AVENUE",NULL,0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4408121,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-16 00:00:00","14:00:00","QUEENS",11423,"40.71275","-73.7673","
,  
(40.71275, -73.7673)",NULL,NULL,"91-48     193 STREET",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407954,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-14 00:00:00","17:00:00","QUEENS",11368,"40.738068","-73.861046","
,  
(40.738068, -73.861046)",NULL,NULL,"98-32     57 AVENUE",0,0,0,0,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407438,"Sedan",NULL,NULL,NULL,NULL
"2021-04-15 00:00:00","23:09:00","QUEENS",11420,"40.680496","-73.821365","
,  
(40.680496, -73.821365)","LEFFERTS BOULEVARD","111 AVENUE",NULL,0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",NULL,NULL,NULL,4408419,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-16 00:00:00","15:32:00","BROOKLYN",11210,"40.61924","-73.954124","
,  
(40.61924, -73.954124)",NULL,NULL,"1406      EAST 21 STREET",0,0,0,0,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified",NULL,NULL,NULL,4408036,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
"2021-04-16 00:00:00","22:45:00","BROOKLYN",11209,"40.629105","-74.034645","
,  
(40.629105, -74.034645)","80 STREET","COLONIAL ROAD",NULL,0,0,0,0,0,0,0,0,"Unspecified",NULL,NULL,NULL,NULL,4407871,"Sedan",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","11:40:00","BROOKLYN",11237,"40.699818","-73.920135","
,  
(40.699818, -73.920135)","KNICKERBOCKER AVENUE","HIMROD STREET",NULL,0,0,0,0,0,0,0,0,"Passing Too Closely","Unspecified",NULL,NULL,NULL,4407551,"Sedan",NULL,NULL,NULL,NULL
"2021-04-14 00:00:00","10:10:00","QUEENS",11412,"40.69802","-73.7623","
,  
(40.69802, -73.7623)","MURDOCK AVENUE","FARMERS BOULEVARD",NULL,1,0,0,0,0,0,1,0,"Driver Inattention/Distraction","Unspecified",NULL,NULL,NULL,4407341,"Sedan","Sedan",NULL,NULL,NULL
"2021-04-16 00:00:00","12:30:00","BROOKLYN",11230,"40.62893","-73.971375","
,  
(40.62893, -73.971375)","OCEAN PARKWAY","AVENUE H",NULL,0,0,0,0,0,0,0,0,"Unspecified","Unspecified",NULL,NULL,NULL,4408040,"Station Wagon/Sport Utility Vehicle",NULL,NULL,NULL,NULL
